id,filename,full_classification,top_level_class
16692,http:##www.cs.columbia.edu#~library#theses#tait.ps.gz,/Operating_Systems/Distributed/,Operating_Systems
16696,http:##c.gp.cs.cmu.edu:5103#afs#cs#project#able#ftp#wright-tosem97.ps,/Programming/Software_Development/,Programming
16700,http:##www.cs.cmu.edu#afs#cs.cmu.edu#project#able#ftp#acme-cascon97.ps,/Programming/Software_Development/,Programming
16721,http:##www.cs.rice.edu#MSCP#papers#CompLang.ps.gz,/Programming/Compiler_Design/,Programming
16725,ftp:##ftp.cs.umd.edu#pub#realtime#model_check.ps.gz,/Operating_Systems/Realtime/,Operating_Systems
16738,http:##www.cs.utexas.edu#users#cpg#RTS#papers#stable.ps.gz,/Operating_Systems/Realtime/,Operating_Systems
16755,http:##www.informatik.hu-berlin.de#~lenz#Papers94#iclp.ps.gz,/Programming/Logic/,Programming
16819,ftp:##muskie.biostat.umn.edu#pub#1994#rr94-008.ps.Z,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
16843,ftp:##ftp.cs.utoronto.ca#pub#radford#ttrans.ps.Z,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
16863,http:##www.cs.washington.edu#homes#xqin#numa.ps,/Operating_Systems/Memory_Management/,Operating_Systems
16885,file:##ftp.di.unito.it#pub#articles#robotics#synthesis.wcci94.ps.Z,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
16892,ftp:##ftpipr.ira.uka.de#pub#projects#BRA7274_B-Learn_II#papers#syroco94rs.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
16895,ftp:##ftpipr.ira.uka.de#pub#projects#BRA7274_B-Learn_II#papers#ewlr95mn.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
16909,ftp:##ftp.speech.sri.com#pub#papers#icassp96-cleanupLM.ps,/Artificial_Intelligence/Speech/,Artificial_Intelligence
16917,http:##cobar.cs.umass.edu#pubfiles#UM-CS-1993-036.ps,/Information_Retrieval/Retrieval/,Information_Retrieval
16955,http:##www.cs.pitt.edu#~soffa#research#SE#fose95.ps,/Programming/Debugging/,Programming
16970,http:##www-icparc.doc.ic.ac.uk#papers#unimodular_probing.ps,/Programming/Logic/,Programming
16974,http:##www.sci.tamucc.edu#constraint95#vanbeek.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
16979,http:##www-icparc.doc.ic.ac.uk#papers#ng-backmarking_with_min-conflict_repair:.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
17012,http:##www.cs.umd.edu#~rich#courses#cmsc818G-s98#papers#vic_rtas.ps,/Operating_Systems/Realtime/,Operating_Systems
17015,http:##info.internet.isi.edu:80#in-notes#rfc#files#rfc1129.ps,/Networking/Internet/,Networking
17079,http:##www.cs.washington.edu#homes#eggers#Research#vso.ps,/Programming/Compiler_Design/,Programming
17096,http:##ciir.cs.umass.edu#info#psfiles#tepubs#jair2_soderland.ps,/Information_Retrieval/Extraction/,Information_Retrieval
17098,http:##www.cs.ucsd.edu#users#mihir#papers#kc.ps.gz,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
17104,ftp:##ftp.cs.uchicago.edu#pub#publications#tech-reports#TR-91-08.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
17108,http:##www.cs.ucsd.edu#users#mihir#papers#freebits.ps.gz,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
17109,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tm.outbox#MIT-LCS-TM-444.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
17116,http:##www.acm.org#jacm#papers#2037.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
17128,http:##www.cs.princeton.edu#~erez#qkc.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
17138,ftp:##ftp.cs.uchicago.edu#pub#publications#tech-reports#TR-90-16.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
17144,http:##www.cs.princeton.edu#~erez#pt.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
17154,http:##www.cs.berkeley.edu#~alanm#CP#mckinley.tr-94-35.94.ps,/Networking/Routing/,Networking
17193,http:##www.neci.nj.nec.com#tr#neci-tr-95-11.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
17198,http:##www.ri.cmu.edu#afs#cs#usr#skoenig#www#sven#papers#rur95.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
17201,http:##www.cs.brown.edu#people#arc#papers#cs-95-11.ps.gz,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
17208,http:##www.cs.berkeley.edu#~parr#pomdp-approx-ijcai95.ps,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
17228,ftp:##softlib.rice.edu#pub#CRPC-TRs#reports#CRPC-TR93337-S.ps,/Programming/Compiler_Design/,Programming
17238,ftp:##hpsl.cs.umd.edu#pub#papers#ieee_toc.ps.Z,/Programming/Compiler_Design/,Programming
17241,http:##www.infm.ulst.ac.uk#research#preprints#nnm-10may97.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
17242,http:##www.stat.washington.edu:80#tech.reports#tr295.ps,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
17280,ftp:##ftp.eecs.umich.edu#people#durfee#icmas95-hd.ps.Z,/Artificial_Intelligence/Agents/,Artificial_Intelligence
17291,http:##www-white.media.mit.edu#vismod#publications#techdir#TR-257.ps.Z,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
17345,http:##www.umiacs.umd.edu#users#vishkin#PUBLICATIONS#jenk-stoc94.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
17363,http:##playfair.stanford.edu#reports#roosen#lrpp.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
17383,http:##www.cs.washington.edu#homes#xqin#icpp.ps,/Operating_Systems/Memory_Management/,Operating_Systems
17384,http:##www.cs.washington.edu#homes#xqin#comp.ps,/Operating_Systems/Memory_Management/,Operating_Systems
17392,http:##www.cs.berkeley.edu#~yelick#soumen#grobner-ppopp93.ps,/Operating_Systems/Memory_Management/,Operating_Systems
17395,ftp:##softlib.rice.edu#pub#CRPC-TRs#reports#CRPC-TR92258.ps.gz,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
17397,ftp:##hpsl.cs.umd.edu#pub#papers#aiaa94.ps.Z,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
17432,http:##catarina.usc.edu#pub#kobraczk#ToN.ps.Z,/Networking/Internet/,Networking
17433,http:##www.tns.lcs.mit.edu#~djw#library#FTPCaching.ps.gz,/Networking/Internet/,Networking
17449,http:##www.tns.lcs.mit.edu#~djw#library#sigcomm95-guyton.ps.gz,/Networking/Internet/,Networking
17450,http:##www.tns.lcs.mit.edu#~djw#library#Harvest.Jour.ps.gz,/Networking/Internet/,Networking
17458,http:##www.cs.gatech.edu#fac#Mostafa.Ammar#papers#anycastnew.ps.gz,/Networking/Internet/,Networking
17476,http:##www.cs.duke.edu#~mlittman#papers#ml94-final.ps,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
17477,http:##www.cs.umd.edu#users#seanl#papers#robocup.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
17482,http:##www.ri.cmu.edu#afs#cs#usr#pstone#public#papers#97MAS-survey#survey-tech.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
17483,http:##www.cs.cmu.edu#afs#cs#user#mmv#www#papers#AAI96.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
17484,http:##www.cs.cmu.edu#afs#cs#user#pstone#public#papers#96ijhcs.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
17485,http:##www.ri.cmu.edu#afs#cs#usr#pstone#public#papers#97springer#dt-paper#dt-paper.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
17487,http:##www.ri.cmu.edu#afs#cs#usr#pstone#public#papers#97springer#robot#robot.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
17488,ftp:##ftp.idsia.ch#pub#jieyu#sab96.ps.gz,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
17493,http:##www.uni-paderborn.de#fachbereich#AG#agmadh#Scripts#GENERAL#dyn-survey.ps.gz,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
17507,http:##www.eecs.umich.edu#PPP#MICRO93.ps,/Operating_Systems/Memory_Management/,Operating_Systems
17509,http:##www.eecs.umich.edu#~pychang#papers#micro27.ps,/Hardware_and_Architecture/Microprogramming/,Hardware_and_Architecture
17512,http:##www.cs.cornell.edu#home#jgm#cs719#mowry.ps,/Operating_Systems/Memory_Management/,Operating_Systems
17532,file:##ftp.cs.utexas.edu#pub#techreports#tr91-28.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
17555,ftp:##ftp.csd.uwo.ca#pub#ling#papers#cognition-verb.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
17569,http:##www.is.cs.cmu.edu#papers#speech#1996#ESSLLI-96.alon.ps.gz,/Artificial_Intelligence/NLP/,Artificial_Intelligence
17570,ftp:##ftp.icsi.berkeley.edu#pub#techreports#1993#tr-93-065.ps.gz,/Artificial_Intelligence/Speech/,Artificial_Intelligence
17638,http:##c.gp.cs.cmu.edu:5103#afs#cs.cmu.edu#project#scandal#public#papers#pipelining-spaa97.ps.gz,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
17639,http:##c.gp.cs.cmu.edu:5103#afs#cs.cmu.edu#project#scandal#public#papers#ieee-scan.ps.gz,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
17661,http:##www.cs.cmu.edu#afs#cs#academic#class#15750-s98#www#handouts#treap-seidel.ps.gz,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
17678,http:##www.cs.brown.edu#publications#jgaa#accepted#97#HalldorssonLau97.1.3.ps.gz,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
17764,ftp:##ftp.cs.vu.nl#pub#papers#theory#IR-350.ps.Z,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
17766,http:##www.wi.leidenuniv.nl#home#joost#rex.ps.gz,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
17798,http:##www.cs.cornell.edu#home#cardie#papers#ml-93.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
17811,http:##www.cs.gmu.edu:80#research#gag#papers#TAI93.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
17821,http:##www-control.eng.cam.ac.uk#sl1#risk#risk.ps,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
17828,http:##www.cs.wustl.edu#~schmidt#COOTS-95.ps.gz,/Networking/Protocols/,Networking
17829,http:##www.cs.berkeley.edu#~alanm#CP#druschel.ieeenet.93.ps,/Networking/Protocols/,Networking
17837,http:##www.cs.wustl.edu#~schmidt#JSAC-93.ps.gz,/Networking/Protocols/,Networking
17840,ftp:##ftp.research.att.com#dist#internet_security#ipext.ps.Z,/Encryption_and_Compression/Security/,Encryption_and_Compression
17845,ftp:##coast.cs.purdue.edu#pub#doc#tools#mogul-screen.psf.ps.Z,/Encryption_and_Compression/Security/,Encryption_and_Compression
17977,http:##www.cs.utah.edu#~cs686#Previous#s97#memory-binding.ps,/Operating_Systems/Memory_Management/,Operating_Systems
17992,http:##theory.lcs.mit.edu#~luca#pubs#stoc98.ps.Z,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
17994,http:##www.ai.mit.edu#~mpf#articles#Baum+Smith#BaumSmith_Apr22.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
17995,http:##www.medg.lcs.mit.edu#ftp#doyle#ismis91.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
17996,http:##www.ai.mit.edu#~mpf#ftp#term-paper.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
18009,ftp:##research.att.com#dist#internet_security#berferd.ps,/Encryption_and_Compression/Security/,Encryption_and_Compression
18020,ftp:##ftp.cs.princeton.edu#pub#lcc#contrib#overview.ps.gz,/Programming/Compiler_Design/,Programming
18022,ftp:##dimacs.rutgers.edu#pub#dimacs#TechnicalReports#TechReports#1997#97-33.ps.gz,/Programming/Compiler_Design/,Programming
18028,http:##www.cs.rutgers.edu#~uli#PPL98.ps,/Programming/Compiler_Design/,Programming
18050,ftp:##ftp.cs.vu.nl#pub#papers#theory#IR-239.ps.Z,/Programming/Semantics/,Programming
18071,http:##www.cs.wustl.edu#~schmidt#INFOCOM-94.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
18077,http:##www.cs.wustl.edu#cs#techreports#1994#wucs-94-34.ps.Z,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
18083,http:##www.cs.wustl.edu#~schmidt#TAPOS-95.ps.gz,/Programming/Java/,Programming
18122,http:##vis-www.cs.umass.edu#vislib#Text#manmatha#eccv94.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
18125,http:##robotics.stanford.edu#~birch#klt#shiCvpr94.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
18130,http:##www.cs.utah.edu#~cs686#GCStack.ps,/Programming/Garbage_Collection/,Programming
18137,http:##http.cs.berkeley.edu#~asah#papers#other#to-read#gc-mostly-parallel.ps.gz,/Programming/Garbage_Collection/,Programming
18163,ftp:##ftp.cs.purdue.edu#pub#hosking#papers#oopsla92.ps.gz,/Programming/Garbage_Collection/,Programming
18196,http:##http.cs.berkeley.edu#~asah#papers#other#to-read#CU-CS-528-91.ps.gz,/Programming/Garbage_Collection/,Programming
18197,http:##http.cs.berkeley.edu#~asah#papers#other#to-read#CU-CS-573-92.ps.gz,/Programming/Garbage_Collection/,Programming
18207,http:##www.cs.umd.edu#users#franklin#papers#finegr.ps.gz,/Databases/Concurrency/,Databases
18212,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-652.ps.gz,/Databases/Object_Oriented/,Databases
18214,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-666.ps.gz,/Databases/Object_Oriented/,Databases
18217,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-708.ps.gz,/Databases/Object_Oriented/,Databases
18218,http:##www.cs.nyu.edu#cs#faculty#shasha#papers#vldb94_3.ps,/Databases/Query_Evaluation/,Databases
18223,http:##www.cs.utah.edu#~cs606#papers#thor.ps.gz,/Databases/Object_Oriented/,Databases
18238,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-92-1090#CS-TR-92-1090.ps.Z,/Databases/Object_Oriented/,Databases
18242,file:##ftp.cs.utexas.edu#pub#qsim#papers#Froom-SPIE92.ps.Z,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18244,http:##www.cs.yale.edu#pub#TR#tr1032.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18245,http:##www.cs.toronto.edu#~greiner#PAPERS#useful-lms-aaai.ps,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18247,http:##www.media.mit.edu#~bernt#Pubs#icra94.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18250,ftp:##ftp.aic.nrl.navy.mil#pub#papers#1996#AIC-96-007.ps,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18251,http:##www.isle.org#~langley#papers#place.ml95.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
18264,http:##www.cs.toronto.edu#~chechik#courses#2124#lp1.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18276,http:##larch-www.lcs.mit.edu:8001#~mtv#hpdc96.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18277,http:##larch-www.lcs.mit.edu:8001#~mtv#rta96.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18279,http:##www.cs.berkeley.edu#~yelick#yelick#pkb-cade92.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18313,ftp:##ftp.cs.swarthmore.edu#pub#meeden#meeden.thesis.ps.Z,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
18325,http:##www.isr.ist.utl.pt#~jasv#vislab#publications#ps#93-iros.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18326,http:##www.isr.ist.utl.pt#~jasv#vislab#publications#ps#96-RobAutonSys.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18349,http:##www.pdos.lcs.mit.edu#papers#rover-sosp95.ps.gz,/Operating_Systems/Distributed/,Operating_Systems
18351,ftp:##ftp.cs.rochester.edu#pub#papers#systems#96.tr618.Parallel_data_mining_for_association_rules.ps.gz,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
18353,ftp:##ftp.cs.vu.nl#pub#papers#globe#IR-422.97.ps.Z,/Operating_Systems/Distributed/,Operating_Systems
18354,ftp:##ftp.cs.rochester.edu#pub#papers#systems#97.KDD.New_algorithms_for_fast_discovery_of_assoc_rules.ps.gz,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
18365,http:##www.cs.washington.edu#homes#beame#clause.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
18390,http:##www.cs.utexas.edu#users#dmcl#projects#mercury#papers#ps#ToN-GGR.ps,/Networking/Routing/,Networking
18401,http:##www.cs.cmu.edu#afs#cs#project#cmcl#archive#Darwin-papers#97icnp.ps,/Networking/Routing/,Networking
18402,http:##www.cs.cmu.edu#~qma#nossdav98.ps,/Networking/Routing/,Networking
18412,http:##www.cs.umd.edu#~rich#courses#cmsc818G-s98#papers#frame.ps,/Networking/Protocols/,Networking
18418,http:##www.cs.umd.edu#users#zw#icnp97.ps,/Networking/Routing/,Networking
18419,ftp:##thales.cs.umd.edu#pub#reports#uast.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
18432,http:##www.cs.cornell.edu#Info#People#kreitz#PS-files#96-fapr-reduced.ps.gz,/Programming/Logic/,Programming
18447,http:##www.cs.cornell.edu#Info#People#singhal#papers#trec3.ps,/Information_Retrieval/Retrieval/,Information_Retrieval
18452,http:##ciir.cs.umass.edu#info#psfiles#irpubs#hicss.ps.gz,/Information_Retrieval/Retrieval/,Information_Retrieval
18475,http:##www.cs.duke.edu#~mlittman#docs#x-lang.ps,/Information_Retrieval/Retrieval/,Information_Retrieval
18532,http:##www.math.rutgers.edu#~sontag#FTP_DIR#97ciss-robust.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
18536,http:##www.math.rutgers.edu#~sontag#FTP_DIR#art-sycon8903.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
18538,http:##www.math.rutgers.edu#~sontag#FTP_DIR#nonsing-loop.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
18544,http:##www.intellektik.informatik.tu-darmstadt.de#~bibel#publications#97Lopstr.ps.gz,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18549,http:##theory.lcs.mit.edu#tds#papers#Fekete#VSGC.ps,/Human_Computer_Interaction/Cooperative/,Human_Computer_Interaction
18553,http:##www.cs.cornell.edu#Info#People#kreitz#PS-files#96-igpl.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18554,http:##www.cs.cornell.edu#Info#Projects#NuPrl#documents#Kreitz#97caml-bw.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18555,http:##www.cs.cornell.edu#Info#People#kreitz#PS-files#95-LoPSTR-reduced.ps.gz,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
18560,http:##www.csl.sri.com#reports#postscript#dcca97.ps.gz,/Operating_Systems/Fault_Tolerance/,Operating_Systems
18576,http:##infopad.eecs.berkeley.edu#infopad#research#infonet#papers#KeMaSeKaFe93.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
18582,ftp:##ftp.tnt.uni-hannover.de#pub#papers#1997#SCAI-97-UR.ps.gz,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
18612,http:##www.research.att.com#~singer#papers#swimsuit.ps.gz,/Artificial_Intelligence/Machine_Learning/Theory/,Artificial_Intelligence
18614,http:##www.research.att.com#~wcohen#postscript#ml-95-ir.ps,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
18615,http:##www.research.att.com#~wcohen#postscript#aaai-96.ps,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
18617,http:##www.research.att.com#~lewis#papers#ittner95.ps,/Information_Retrieval/Retrieval/,Information_Retrieval
18619,http:##www.research.att.com#~lewis#papers#lewis94e.ps,/Artificial_Intelligence/Machine_Learning/Theory/,Artificial_Intelligence
18634,ftp:##ftp.csd.uu.se#pub#papers#reports#0042.ps.gz,/Programming/Logic/,Programming
18637,file:##ftp.csd.uu.se#pub#papers#theses#0016.ps.gz,/Programming/Logic/,Programming
18638,ftp:##ftp.csd.uu.se#pub#papers#reports#0075.ps.gz,/Programming/Logic/,Programming
